year,country_iso3,tech,role,stage,exports,imports,balance,country_name
2010,BRA,Biofuel,Process Equipment,Midstream,52636.55899999999,142584.49500000002,-89947.93600000005,Brazil
2010,BRA,Biofuel,Process Equipment,Downstream,857362.9789999998,1360031.3590000006,-502668.3800000008,Brazil
2010,BRA,Biofuel,Final Product,Final Product,115303.18614285708,32038.420619047618,83264.76552380947,Brazil
2010,BRA,Electrolyzers,Processed Material,Midstream,362482.493,1038439.6280000003,-675957.1350000002,Brazil
2010,BRA,Electrolyzers,Product Component,Downstream,349535.05499999993,1231362.0459999996,-881826.9909999997,Brazil
2010,BRA,Electrolyzers,Process Equipment,Downstream,101453.56499999999,2738543.6854999997,-2637090.1204999997,Brazil
2010,BRA,Electrolyzers,Product Component,Midstream,21213.497,126654.348,-105440.851,Brazil
2010,BRA,Electrolyzers,Process Equipment,Midstream,8282.936,31450.799499999994,-23167.863499999992,Brazil
2010,BRA,Electrolyzers,Raw Material,Upstream,10613.269000000002,96664.777,-86051.508,Brazil
2010,BRA,Electrolyzers,Final Product,Final Product,176.808,5322.5935,-5145.7855,Brazil
2010,BRA,Geothermal,Product Component,Midstream,422369.7264999999,1449563.6791666667,-1027193.9526666668,Brazil
2010,BRA,Geothermal,Final Product,Final Product,395470.23049999995,639131.8489999999,-243661.61849999998,Brazil
2010,BRA,Geothermal,Process Equipment,Downstream,40101.018500000006,628213.6016666666,-588112.5831666666,Brazil
2010,BRA,Geothermal,Process Equipment,Midstream,47082.611499999985,521747.1916666667,-474664.5801666667,Brazil
2010,BRA,Geothermal,Product Component,Downstream,155480.242,599521.466,-444041.22400000005,Brazil
2010,BRA,Geothermal,Raw Material,Upstream,35103882.279000014,1373304.4179999998,33730577.86100002,Brazil
2010,BRA,Geothermal,Processed Material,Midstream,283838.2805,182647.61849999998,101190.66200000001,Brazil
2010,BRA,Heat Pumps,Product Component,Downstream,890067.8225000002,779174.7700000003,110893.05249999999,Brazil
2010,BRA,Heat Pumps,Processed Material,Midstream,2061090.8390000004,124526.729,1936564.1100000003,Brazil
2010,BRA,Heat Pumps,Raw Material,Upstream,1553275.4839999997,1072124.1479999998,481151.3359999999,Brazil
2010,BRA,Heat Pumps,Product Component,Midstream,67349.7675,735816.1280000001,-668466.3605000002,Brazil
2010,BRA,Heat Pumps,Process Equipment,Midstream,1031.934,22480.415999999997,-21448.481999999996,Brazil
2010,BRA,Heat Pumps,Final Product,Final Product,2392.881,11485.883000000002,-9093.002000000002,Brazil
2010,BRA,Heat Pumps,Process Equipment,Downstream,4512.825000000001,114009.125,-109496.3,Brazil
2010,BRA,Magnets,Process Equipment,Downstream,153341.30999999997,778875.5019999999,-625534.1919999999,Brazil
2010,BRA,Magnets,Processed Material,Midstream,2148609.544,130028.08200000004,2018581.4620000003,Brazil
2010,BRA,Magnets,Raw Material,Upstream,1571727.1379999996,1074683.7629999998,497043.37499999977,Brazil
2010,BRA,Magnets,Product Component,Downstream,341.2485,6456.214000000002,-6114.965500000002,Brazil
2010,BRA,Magnets,Final Product,Final Product,1499.77,15676.9025,-14177.1325,Brazil
2010,BRA,Nuclear,Processed Material,Midstream,97178.07100000001,129314.13400000003,-32136.063000000024,Brazil
2010,BRA,Nuclear,Process Equipment,Midstream,55322.474,383622.406,-328299.93200000003,Brazil
2010,BRA,Nuclear,Raw Material,Upstream,34808595.10500002,1151073.6669999997,33657521.438000016,Brazil
2010,BRA,Nuclear,Product Component,Downstream,69567.26300000002,204731.645,-135164.38199999998,Brazil
2010,BRA,Nuclear,Process Equipment,Downstream,376,24895.907999999996,-24519.907999999996,Brazil
2010,BRA,Nuclear,Final Product,Final Product,115.346,4743.08,-4627.734,Brazil
2010,BRA,Nuclear,Processed Material,Upstream,0,24537.339,-24537.339,Brazil
2010,BRA,Solar,Processed Material,Midstream,2536440.7704999987,792639.0134999999,1743801.7569999988,Brazil
2010,BRA,Solar,Product Component,Downstream,278340.93349999987,402390.19649999996,-124049.2630000001,Brazil
2010,BRA,Solar,Process Equipment,Midstream,189692.0255661375,1466507.1218703703,-1276815.0963042327,Brazil
2010,BRA,Solar,Process Equipment,Downstream,178129.74055291017,1076619.590129627,-898489.8495767168,Brazil
2010,BRA,Solar,Raw Material,Upstream,1644693.3360000004,1087649.6460000002,557043.6900000002,Brazil
2010,BRA,Solar,Product Component,Midstream,0,1316.827,-1316.827,Brazil
2010,BRA,Transmission,Process Equipment,Midstream,119232.515,258970.82600000003,-139738.31100000005,Brazil
2010,BRA,Transmission,Process Equipment,Downstream,161438.55300000004,1022470.394,-861031.8409999999,Brazil
2010,BRA,Transmission,Final Product,Final Product,26657.882999999998,114332.27199999997,-87674.38899999997,Brazil
2010,BRA,Transmission,Product Component,Downstream,31305.343999999997,96099.56800000001,-64794.22400000002,Brazil
2010,BRA,Transmission,Raw Material,Upstream,34634191.65900001,1092690.226,33541501.43300001,Brazil
2010,BRA,Transmission,Processed Material,Midstream,1936610.345000001,287510.939,1649099.406000001,Brazil
2010,BRA,Wind,Product Component,Midstream,1681379.8155000028,4086582.5116666667,-2405202.696166664,Brazil
2010,BRA,Wind,Processed Material,Midstream,4289466.3730000025,1719981.394,2569484.979000002,Brazil
2010,BRA,Wind,Product Component,Downstream,1273944.046375,2816252.9245,-1542308.8781250003,Brazil
2010,BRA,Wind,Process Equipment,Downstream,63110.704499999985,534543.9030000002,-471433.1985000002,Brazil
2010,BRA,Wind,Process Equipment,Midstream,14923.208499999999,244023.067,-229099.8585,Brazil
2010,BRA,Wind,Raw Material,Upstream,2015604.0229999996,1342252.7069999997,673351.3159999999,Brazil
2010,BRA,Wind,Final Product,Final Product,19945.699000000004,152029.95500000002,-132084.25600000002,Brazil
2011,BRA,Batteries,Product Component,Midstream,245930.097,728394.49,-482464.393,Brazil
2011,BRA,Batteries,Processed Material,Midstream,3359494.170000001,1356305.8180000002,2003188.3520000007,Brazil
2011,BRA,Batteries,Process Equipment,Downstream,386408.56466666673,2724910.107666667,-2338501.5430000005,Brazil
2011,BRA,Batteries,Process Equipment,Midstream,44773.66033333333,247731.85133333335,-202958.19100000002,Brazil
2011,BRA,Batteries,Final Product,Final Product,2361.3525,165887.27750000003,-163525.92500000002,Brazil
2011,BRA,Batteries,Raw Material,Upstream,48350409.59500003,1158700.584,47191709.01100003,Brazil
2011,BRA,Batteries,Product Component,Downstream,4395.675333333334,9038.321,-4642.645666666666,Brazil
2011,BRA,Biofuel,Raw Material,Upstream,906353.6245,450151.13725,456202.48725,Brazil
2011,BRA,Biofuel,Final Product,Final Product,177257.13940476198,804760.5112142856,-627503.3718095237,Brazil
2011,BRA,Biofuel,Processed Material,Midstream,2458644.677999999,1172475.7500000005,1286168.9279999984,Brazil
2011,BRA,Biofuel,Process Equipment,Midstream,93372.80099999999,175285.479,-81912.678,Brazil
2011,BRA,Biofuel,Process Equipment,Downstream,952501.4750000002,1358467.9810000001,-405966.50599999994,Brazil
2011,BRA,Electrolyzers,Processed Material,Midstream,535617.1899999997,1254547.586,-718930.3960000002,Brazil
2011,BRA,Electrolyzers,Product Component,Downstream,478908.5499999999,1097075.712,-618167.1620000002,Brazil
2011,BRA,Electrolyzers,Process Equipment,Downstream,135098.26849999995,1555458.6585000001,-1420360.3900000001,Brazil
2011,BRA,Electrolyzers,Process Equipment,Midstream,14668.697499999997,35294.423500000004,-20625.72600000001,Brazil
2011,BRA,Electrolyzers,Product Component,Midstream,21452.502,175756.69999999998,-154304.19799999997,Brazil
2011,BRA,Electrolyzers,Raw Material,Upstream,111857.56000000001,111663.76999999999,193.7900000000227,Brazil
2011,BRA,Electrolyzers,Final Product,Final Product,315.134,6661.39,-6346.256,Brazil
2011,BRA,Geothermal,Product Component,Midstream,583909.2786666668,1601892.2418333334,-1017982.9631666666,Brazil
2011,BRA,Geothermal,Processed Material,Midstream,776028.8189999999,219333.9095,556694.9094999998,Brazil
2011,BRA,Geothermal,Product Component,Downstream,222431.56500000003,568881.7029999999,-346450.1379999998,Brazil
2011,BRA,Geothermal,Final Product,Final Product,315994.15899999987,725111.9180000002,-409117.7590000003,Brazil
2011,BRA,Geothermal,Process Equipment,Midstream,63338.874666666685,557096.3468333334,-493757.4721666667,Brazil
2011,BRA,Geothermal,Raw Material,Upstream,48120631.28400001,1405766.9469999997,46714864.33700001,Brazil
2011,BRA,Geothermal,Process Equipment,Downstream,65960.34366666667,837654.9908333335,-771694.6471666668,Brazil
2011,BRA,Heat Pumps,Product Component,Midstream,104734.57150000003,912385.0280000002,-807650.4565000001,Brazil
2011,BRA,Heat Pumps,Product Component,Downstream,936003.0345000002,950487.4609999999,-14484.42649999971,Brazil
2011,BRA,Heat Pumps,Raw Material,Upstream,2091589.6609999998,1115421.741,976167.9199999999,Brazil
2011,BRA,Heat Pumps,Processed Material,Midstream,2383710.8560000006,175114.45299999998,2208596.403000001,Brazil
2011,BRA,Heat Pumps,Process Equipment,Midstream,2404.8530000000005,45102.156,-42697.303,Brazil
2011,BRA,Heat Pumps,Final Product,Final Product,4173.191999999999,20495.502999999997,-16322.310999999998,Brazil
2011,BRA,Heat Pumps,Process Equipment,Downstream,14633.757,188680.39900000003,-174046.64200000002,Brazil
2011,BRA,Magnets,Process Equipment,Downstream,272181.5559999999,1044377.648,-772196.0920000002,Brazil
2011,BRA,Magnets,Raw Material,Upstream,2129829.203,1119561.534,1010267.6690000002,Brazil
2011,BRA,Magnets,Processed Material,Midstream,2413234.5510000004,229071.668,2184162.8830000004,Brazil
2011,BRA,Magnets,Product Component,Downstream,327.711,8273.027,-7945.316,Brazil
2011,BRA,Magnets,Final Product,Final Product,2003.34,22544.171,-20540.831,Brazil
2011,BRA,Nuclear,Process Equipment,Midstream,77198.91599999998,452757.35999999975,-375558.4439999998,Brazil
2011,BRA,Nuclear,Raw Material,Upstream,47806366.76500002,1199352.034,46607014.73100002,Brazil
2011,BRA,Nuclear,Product Component,Downstream,76308.3805,176553.70599999995,-100245.32549999995,Brazil
2011,BRA,Nuclear,Processed Material,Midstream,261581.43,135178.28499999997,126403.14500000002,Brazil
2011,BRA,Nuclear,Process Equipment,Downstream,1557.984,44431.143,-42873.159,Brazil
2011,BRA,Nuclear,Final Product,Final Product,139.8995,2736.16,-2596.2605,Brazil
2011,BRA,Nuclear,Processed Material,Upstream,102.474,39252.418,-39149.943999999996,Brazil
2011,BRA,Solar,Processed Material,Midstream,3252527.0709999995,997915.8589999998,2254611.212,Brazil
2011,BRA,Solar,Product Component,Downstream,152393.677,456873.8989999999,-304480.22199999995,Brazil
2011,BRA,Solar,Process Equipment,Midstream,279627.0389424605,1964268.0086183876,-1684640.9696759272,Brazil
2011,BRA,Solar,Process Equipment,Downstream,309426.5151289669,1490591.5724530495,-1181165.0573240826,Brazil
2011,BRA,Solar,Raw Material,Upstream,2218606.5909999995,1141228.074,1077378.5169999995,Brazil
2011,BRA,Solar,Product Component,Midstream,0,1060.026,-1060.026,Brazil
2011,BRA,Transmission,Process Equipment,Downstream,291263.54299999995,1776320.943,-1485057.4,Brazil
2011,BRA,Transmission,Final Product,Final Product,53194.095,136375.613,-83181.51800000001,Brazil
2011,BRA,Transmission,Raw Material,Upstream,47642634.76700001,1113949.621,46528685.14600001,Brazil
2011,BRA,Transmission,Processed Material,Midstream,2409806.4820000003,344880.08599999995,2064926.3960000004,Brazil
2011,BRA,Transmission,Process Equipment,Midstream,97082.554,130589.17799999993,-33506.62399999992,Brazil
2011,BRA,Transmission,Product Component,Downstream,28497.975,128350.495,-99852.51999999999,Brazil
2011,BRA,Wind,Product Component,Midstream,2074002.1571666657,4962419.3695,-2888417.2123333346,Brazil
2011,BRA,Wind,Processed Material,Midstream,5342169.406999997,2454653.2145,2887516.192499997,Brazil
2011,BRA,Wind,Product Component,Downstream,1529075.7038750004,3443258.5378749995,-1914182.833999999,Brazil
2011,BRA,Wind,Process Equipment,Downstream,72036.10350000001,768689.479,-696653.3755000001,Brazil
2011,BRA,Wind,Process Equipment,Midstream,19275.5445,365254.75899999996,-345979.21449999994,Brazil
2011,BRA,Wind,Raw Material,Upstream,2469746.4799999995,1423876.4610000001,1045870.0189999994,Brazil
2011,BRA,Wind,Final Product,Final Product,16134.194500000001,249140.9805,-233006.786,Brazil
2012,BRA,Batteries,Processed Material,Midstream,3019338.686000001,1257108.818,1762229.8680000012,Brazil
2012,BRA,Batteries,Product Component,Midstream,248034.3846666667,726853.4786666667,-478819.0939999999,Brazil
2012,BRA,Batteries,Process Equipment,Downstream,580494.2896666673,2282029.1316666654,-1701534.841999998,Brazil
2012,BRA,Batteries,Process Equipment,Midstream,38282.39433333333,678909.3803333332,-640626.9859999998,Brazil
2012,BRA,Batteries,Raw Material,Upstream,37131062.64199998,684556.487,36446506.15499998,Brazil
2012,BRA,Batteries,Final Product,Final Product,5704.969666666667,309800.23366666667,-304095.264,Brazil
2012,BRA,Batteries,Product Component,Downstream,3262.522333333333,8018.900333333333,-4756.378000000001,Brazil
2012,BRA,Biofuel,Raw Material,Upstream,874273.8729999999,413167.56175,461106.3112499999,Brazil
2012,BRA,Biofuel,Final Product,Final Product,74408.23283333333,426666.55500000005,-352258.32216666674,Brazil
2012,BRA,Biofuel,Process Equipment,Downstream,1039073.3889999996,1453678.5690000001,-414605.1800000005,Brazil
2012,BRA,Biofuel,Processed Material,Midstream,2373493.6459999993,1218973.045,1154520.6009999993,Brazil
2012,BRA,Biofuel,Process Equipment,Midstream,49256.00499999999,139378.924,-90122.91900000001,Brazil
2012,BRA,Electrolyzers,Processed Material,Midstream,444210.0110000001,1241445.772,-797235.7609999999,Brazil
2012,BRA,Electrolyzers,Product Component,Downstream,444054.72800000006,1201782.7990000003,-757728.0710000002,Brazil
2012,BRA,Electrolyzers,Process Equipment,Downstream,108041.69699999997,1431720.4979999992,-1323678.8009999993,Brazil
2012,BRA,Electrolyzers,Process Equipment,Midstream,7426.537000000001,43131.535,-35704.998,Brazil
2012,BRA,Electrolyzers,Product Component,Midstream,41448.252,126509.39,-85061.138,Brazil
2012,BRA,Electrolyzers,Raw Material,Upstream,135723.26900000003,170444.066,-34720.79699999996,Brazil
2012,BRA,Electrolyzers,Final Product,Final Product,418.09850000000006,6954.5715,-6536.473,Brazil
2012,BRA,Geothermal,Product Component,Midstream,536457.5138333329,1491959.7295,-955502.215666667,Brazil
2012,BRA,Geothermal,Final Product,Final Product,332510.97699999996,1139518.6660000002,-807007.6890000002,Brazil
2012,BRA,Geothermal,Processed Material,Midstream,1161462.5274999996,167192.91249999998,994269.6149999996,Brazil
2012,BRA,Geothermal,Product Component,Downstream,206399.02099999992,676652.1970000002,-470253.1760000002,Brazil
2012,BRA,Geothermal,Process Equipment,Midstream,65498.420333333364,784065.5814999999,-718567.1611666665,Brazil
2012,BRA,Geothermal,Process Equipment,Downstream,126298.51033333337,1046070.1825000001,-919771.6721666667,Brazil
2012,BRA,Geothermal,Raw Material,Upstream,36891374.727999985,1052058.5029999998,35839316.22499999,Brazil
2012,BRA,Heat Pumps,Product Component,Downstream,924927.3429999999,965847.657,-40920.31400000013,Brazil
2012,BRA,Heat Pumps,Raw Material,Upstream,2077131.644,624967.3780000001,1452164.2659999998,Brazil
2012,BRA,Heat Pumps,Processed Material,Midstream,2199700.546,161025.017,2038675.529,Brazil
2012,BRA,Heat Pumps,Product Component,Midstream,81241.98700000001,896522.229,-815280.2420000001,Brazil
2012,BRA,Heat Pumps,Process Equipment,Midstream,1179.3220000000001,35723.40099999999,-34544.07899999999,Brazil
2012,BRA,Heat Pumps,Final Product,Final Product,4287.506,21345.637999999995,-17058.131999999994,Brazil
2012,BRA,Heat Pumps,Process Equipment,Downstream,7684.1010000000015,203319.77100000004,-195635.67000000004,Brazil
2012,BRA,Magnets,Process Equipment,Downstream,498241.65299999993,1057914.574,-559672.9210000001,Brazil
2012,BRA,Magnets,Raw Material,Upstream,2123698.9299999997,626540.8110000002,1497158.1189999995,Brazil
2012,BRA,Magnets,Processed Material,Midstream,2220455.295,173182.224,2047273.071,Brazil
2012,BRA,Magnets,Product Component,Downstream,432.81399999999996,9091.0585,-8658.244499999999,Brazil
2012,BRA,Magnets,Final Product,Final Product,664.911,20689.989500000003,-20025.078500000003,Brazil
2012,BRA,Nuclear,Process Equipment,Midstream,163431.104,464667.3529999999,-301236.2489999999,Brazil
2012,BRA,Nuclear,Raw Material,Upstream,36574463.11899999,661594.9140000002,35912868.20499999,Brazil
2012,BRA,Nuclear,Processed Material,Midstream,571415.848,146730.51099999994,424685.33700000006,Brazil
2012,BRA,Nuclear,Product Component,Downstream,77741.7015,759501.7855000001,-681760.0840000001,Brazil
2012,BRA,Nuclear,Process Equipment,Downstream,165.001,54989.867,-54824.866,Brazil
2012,BRA,Nuclear,Final Product,Final Product,104.9375,3953.5755,-3848.638,Brazil
2012,BRA,Nuclear,Processed Material,Upstream,0,40057.314999999995,-40057.314999999995,Brazil
2012,BRA,Solar,Processed Material,Midstream,2990692.862,1059994.2275000003,1930698.6345,Brazil
2012,BRA,Solar,Process Equipment,Midstream,38856.820999999996,394118.7532222221,-355261.9322222221,Brazil
2012,BRA,Solar,Process Equipment,Downstream,472194.3670000002,844701.8027777757,-372507.4357777755,Brazil
2012,BRA,Solar,Raw Material,Upstream,2229325.818,642027.091,1587298.727,Brazil
2012,BRA,Solar,Product Component,Downstream,83720.47199999998,408517.73949999997,-324797.26749999996,Brazil
2012,BRA,Solar,Product Component,Midstream,0,1159.537,-1159.537,Brazil
2012,BRA,Transmission,Process Equipment,Downstream,522428.16,1272413.7129999998,-749985.5529999998,Brazil
2012,BRA,Transmission,Final Product,Final Product,17949.447000000007,130394.93699999996,-112445.48999999996,Brazil
2012,BRA,Transmission,Raw Material,Upstream,36523067.750999995,629746.872,35893320.87899999,Brazil
2012,BRA,Transmission,Processed Material,Midstream,2285681.158,231249.402,2054431.7559999998,Brazil
2012,BRA,Transmission,Process Equipment,Midstream,84947.36099999998,90589.00799999999,-5641.647000000012,Brazil
2012,BRA,Transmission,Product Component,Downstream,13414.994000000002,114267.366,-100852.37199999999,Brazil
2012,BRA,Wind,Product Component,Midstream,2200238.7170000006,4645705.496500001,-2445466.7795000006,Brazil
2012,BRA,Wind,Processed Material,Midstream,4853311.190999998,2173825.9835,2679485.2074999977,Brazil
2012,BRA,Wind,Product Component,Downstream,1740311.6110000003,3623764.99,-1883453.379,Brazil
2012,BRA,Wind,Process Equipment,Downstream,77421.35599999999,799186.0084999999,-721764.6524999999,Brazil
2012,BRA,Wind,Raw Material,Upstream,2334353.444,986127.4370000002,1348226.007,Brazil
2012,BRA,Wind,Process Equipment,Midstream,13811.324999999999,242884.89049999998,-229073.56549999997,Brazil
2012,BRA,Wind,Final Product,Final Product,4785.3805,169130.285,-164344.9045,Brazil
2013,BRA,Batteries,Processed Material,Midstream,2697257.2529999996,1338948.2650000001,1358308.9879999994,Brazil
2013,BRA,Batteries,Product Component,Midstream,249093.49699999997,776353.6143333333,-527260.1173333334,Brazil
2013,BRA,Batteries,Process Equipment,Downstream,299649.57966666576,2381284.132666667,-2081634.5530000012,Brazil
2013,BRA,Batteries,Process Equipment,Midstream,39905.31333333332,333248.11833333335,-293342.80500000005,Brazil
2013,BRA,Batteries,Raw Material,Upstream,38202031.29500002,1126599.4179999998,37075431.87700002,Brazil
2013,BRA,Batteries,Product Component,Downstream,2898.314,10590.675666666666,-7692.361666666666,Brazil
2013,BRA,Batteries,Final Product,Final Product,4814.558666666666,356455.6526666667,-351641.09400000004,Brazil
2013,BRA,Biofuel,Raw Material,Upstream,812973.2357500001,317082.827,495890.4087500001,Brazil
2013,BRA,Biofuel,Process Equipment,Downstream,743139.2610000003,1575967.8140000002,-832828.553,Brazil
2013,BRA,Biofuel,Process Equipment,Midstream,36420.867999999995,164536.09,-128115.22200000001,Brazil
2013,BRA,Biofuel,Processed Material,Midstream,2147315.3460000004,1334454.0189999999,812861.3270000005,Brazil
2013,BRA,Biofuel,Final Product,Final Product,101801.36966666668,111312.74516666667,-9511.375499999995,Brazil
2013,BRA,Electrolyzers,Product Component,Downstream,357802.0859999999,1331998.6749999998,-974196.5889999999,Brazil
2013,BRA,Electrolyzers,Process Equipment,Downstream,107209.30000000003,1435055.0740000005,-1327845.7740000004,Brazil
2013,BRA,Electrolyzers,Process Equipment,Midstream,13393.006,52143.679,-38750.672999999995,Brazil
2013,BRA,Electrolyzers,Processed Material,Midstream,357358.4470000001,1244706.563,-887348.1159999999,Brazil
2013,BRA,Electrolyzers,Product Component,Midstream,39106.235,199486.09499999997,-160379.86,Brazil
2013,BRA,Electrolyzers,Raw Material,Upstream,66276.914,133483.179,-67206.265,Brazil
2013,BRA,Electrolyzers,Final Product,Final Product,75.4835,22498.571500000002,-22423.088000000003,Brazil
2013,BRA,Geothermal,Product Component,Midstream,387324.743833333,1633177.9311666673,-1245853.1873333342,Brazil
2013,BRA,Geothermal,Processed Material,Midstream,1003160.6484999995,157237.9085,845922.7399999995,Brazil
2013,BRA,Geothermal,Product Component,Downstream,209142.30700000015,562545.0789999999,-353402.77199999976,Brazil
2013,BRA,Geothermal,Final Product,Final Product,713813.0729999999,1051858.38,-338045.30700000003,Brazil
2013,BRA,Geothermal,Process Equipment,Midstream,76883.38933333335,511794.5486666667,-434911.1593333334,Brazil
2013,BRA,Geothermal,Process Equipment,Downstream,131789.68233333336,842290.5066666667,-710500.8243333334,Brazil
2013,BRA,Geothermal,Raw Material,Upstream,37939812.362,1459950.2029999997,36479862.159,Brazil
2013,BRA,Heat Pumps,Product Component,Downstream,801907.0895,1240156.2840000002,-438249.1945000002,Brazil
2013,BRA,Heat Pumps,Raw Material,Upstream,2210309.7839999995,1093769.043,1116540.7409999995,Brazil
2013,BRA,Heat Pumps,Processed Material,Midstream,1968626.4649999994,156987.376,1811639.0889999995,Brazil
2013,BRA,Heat Pumps,Product Component,Midstream,70540.1195,1054552.3320000004,-984012.2125000004,Brazil
2013,BRA,Heat Pumps,Process Equipment,Midstream,1051.868,36009.41700000001,-34957.549000000006,Brazil
2013,BRA,Heat Pumps,Final Product,Final Product,4808.223,30608.331000000013,-25800.108000000015,Brazil
2013,BRA,Heat Pumps,Process Equipment,Downstream,19718.983999999997,156857.23999999996,-137138.25599999996,Brazil
2013,BRA,Magnets,Process Equipment,Downstream,228580.964,1155679.359000001,-927098.3950000011,Brazil
2013,BRA,Magnets,Raw Material,Upstream,2270559.0050000004,1094568.2440000002,1175990.7610000002,Brazil
2013,BRA,Magnets,Processed Material,Midstream,1936251.0530000003,150651.31799999997,1785599.7350000003,Brazil
2013,BRA,Magnets,Product Component,Downstream,103.228,9525.3815,-9422.1535,Brazil
2013,BRA,Magnets,Final Product,Final Product,103.228,18039.611999999997,-17936.384,Brazil
2013,BRA,Nuclear,Product Component,Downstream,73506.989,421127.8734999999,-347620.8844999999,Brazil
2013,BRA,Nuclear,Process Equipment,Midstream,46572.69,489988.811,-443416.121,Brazil
2013,BRA,Nuclear,Raw Material,Upstream,37577826.63400002,1110216.2510000004,36467610.383000016,Brazil
2013,BRA,Nuclear,Processed Material,Midstream,475680.2460000002,242070.3340000001,233609.91200000013,Brazil
2013,BRA,Nuclear,Process Equipment,Downstream,1373.146,68604.25900000002,-67231.11300000003,Brazil
2013,BRA,Nuclear,Processed Material,Upstream,113.362,29125.65,-29012.288,Brazil
2013,BRA,Nuclear,Final Product,Final Product,0,946.0464999999999,-946.0464999999999,Brazil
2013,BRA,Solar,Processed Material,Midstream,2544152.7470000014,1022383.8010000002,1521768.9460000012,Brazil
2013,BRA,Solar,Product Component,Downstream,67260.69200000002,453361.0310000001,-386100.33900000004,Brazil
2013,BRA,Solar,Process Equipment,Midstream,31934.88288888889,360958.2272222222,-329023.3443333333,Brazil
2013,BRA,Solar,Process Equipment,Downstream,191104.860111111,865014.8067777774,-673909.9466666664,Brazil
2013,BRA,Solar,Raw Material,Upstream,2368264.228999999,1103135.888,1265128.3409999989,Brazil
2013,BRA,Solar,Product Component,Midstream,0,1176.499,-1176.499,Brazil
2013,BRA,Transmission,Process Equipment,Downstream,227590.299,1244056.9949999999,-1016466.6959999999,Brazil
2013,BRA,Transmission,Final Product,Final Product,21422.59899999999,132887.806,-111465.20700000002,Brazil
2013,BRA,Transmission,Raw Material,Upstream,37585858.71400001,1050902.2719999999,36534956.44200001,Brazil
2013,BRA,Transmission,Processed Material,Midstream,2056766.438,145429.11199999996,1911337.3260000001,Brazil
2013,BRA,Transmission,Process Equipment,Midstream,62548.10800000003,151236.88800000004,-88688.78,Brazil
2013,BRA,Transmission,Product Component,Downstream,14744.725999999997,117999.79200000002,-103255.06600000002,Brazil
2013,BRA,Wind,Product Component,Midstream,1680548.5710000012,5235993.2335,-3555444.6624999987,Brazil
2013,BRA,Wind,Processed Material,Midstream,4432916.110999996,2402372.3965,2030543.714499996,Brazil
2013,BRA,Wind,Product Component,Downstream,1244317.4280000003,4189407.4350000005,-2945090.007,Brazil
2013,BRA,Wind,Process Equipment,Downstream,56514.01999999999,657510.2500000001,-600996.2300000001,Brazil
2013,BRA,Wind,Raw Material,Upstream,2515990.778,1350995.677,1164995.101,Brazil
2013,BRA,Wind,Process Equipment,Midstream,7982.677999999999,243532.157,-235549.47900000002,Brazil
2013,BRA,Wind,Final Product,Final Product,8892.103,212026.28449999998,-203134.18149999998,Brazil
2014,BRA,Batteries,Processed Material,Midstream,3104115.335999999,1350493.9270000001,1753621.408999999,Brazil
2014,BRA,Batteries,Product Component,Midstream,245308.44133333338,765663.8346666668,-520355.3933333334,Brazil
2014,BRA,Batteries,Process Equipment,Downstream,247866.48666666634,2192695.6978333346,-1944829.2111666682,Brazil
2014,BRA,Batteries,Raw Material,Upstream,31668393.008999974,1070612.97,30597780.038999975,Brazil
2014,BRA,Batteries,Process Equipment,Midstream,79181.36533333336,458618.80016666674,-379437.43483333336,Brazil
2014,BRA,Batteries,Final Product,Final Product,8741.465000000002,354510.50266666664,-345769.0376666666,Brazil
2014,BRA,Batteries,Product Component,Downstream,3244.1176666666665,7314.803333333333,-4070.6856666666667,Brazil
2014,BRA,Biofuel,Raw Material,Upstream,794978.5107499998,366393.3635,428585.1472499998,Brazil
2014,BRA,Biofuel,Final Product,Final Product,104285.50766666663,76535.48,27750.027666666632,Brazil
2014,BRA,Biofuel,Process Equipment,Downstream,727365.3160000001,1297631.072,-570265.7559999998,Brazil
2014,BRA,Biofuel,Process Equipment,Midstream,58346.604,211941.849,-153595.245,Brazil
2014,BRA,Biofuel,Processed Material,Midstream,2682624.6059999997,1374969.364,1307655.2419999996,Brazil
2014,BRA,Electrolyzers,Product Component,Downstream,414298.82700000005,1169265.9080000003,-754967.0810000002,Brazil
2014,BRA,Electrolyzers,Process Equipment,Downstream,102878.16949999997,1332189.4805,-1229311.311,Brazil
2014,BRA,Electrolyzers,Processed Material,Midstream,339004.06800000014,1269749.886,-930745.8179999997,Brazil
2014,BRA,Electrolyzers,Raw Material,Upstream,177282.60499999998,114820.013,62462.591999999975,Brazil
2014,BRA,Electrolyzers,Product Component,Midstream,26929.987999999998,187223.719,-160293.73100000003,Brazil
2014,BRA,Electrolyzers,Process Equipment,Midstream,16872.713499999998,55054.5065,-38181.793000000005,Brazil
2014,BRA,Electrolyzers,Final Product,Final Product,2512.7394999999997,8719.955999999998,-6207.216499999999,Brazil
2014,BRA,Geothermal,Product Component,Midstream,339742.4675000002,1557844.4561666667,-1218101.9886666664,Brazil
2014,BRA,Geothermal,Processed Material,Midstream,1692393.4995,164238.66950000002,1528154.8299999998,Brazil
2014,BRA,Geothermal,Product Component,Downstream,254304.667,568712.513,-314407.846,Brazil
2014,BRA,Geothermal,Process Equipment,Downstream,128920.085,742074.5956666666,-613154.5106666667,Brazil
2014,BRA,Geothermal,Process Equipment,Midstream,83191.79700000002,429727.3656666667,-346535.5686666667,Brazil
